Palavra,N
none,197
hopeless,5
phials,1
pay,97
relied,2
tool,5
insolence,38
fiddle,3
xii,30
tug,2
festering,1
vera,1
currents,2
mat,1
pacifying,2
tame,14
century,2
insinuators,1
lightening,1
divulged,1
wrung,12
serves,7
encroachers,3
patiare,1
horns,7
drawers,8
valiantly,3
parley,6
wheel,5
male,7
plenitude,1
october,5
habitually,3
privacy,9
seduced,8
suiting,7
womanly,4
crews,2
political,2
privileges,1
gall,7
legislature,1
executive,9
stack,2
begone,32
cash,6
obediently,1
exact,10
piddling,1
complication,1
suspence,2
reflected,26
monger,1
foisted,1
teaches,8
feather,7
valleys,1
confessionaire,1
conspired,1
wipes,2
steer,3
charity,51
imputations,9
inculcates,1
teazing,1
uncheerful,2
audibly,6
sadden,4
muscovite,1
dread,29
shine,18
drizly,1
calico,1
flippancies,2
patching,1
inquisitiveness,1
imprisonment,6
unavoidable,9
engagement,16
bask,1
vileness,30
insist,73
outdone,5
probe,2
formally,1
panegyric,2
dra,2
bites,2
moderns,3
gash,1
gulf,1
lets,7
amended,13
port,4
significance,13
invaded,8
split,2
cottage,5
triceps,1
wardrobe,3
enhance,1
academical,1
locks,4
procrastination,6
retiring,21
bewail,1
cloaths,3
customer,5
jackey,1
weaving,1
approve,67
abridge,2
obviated,6
victor,3
flowered,3
finer,9
inordinate,3
tarnish,1
confesse,1
unbounded,7
manifest,7
inconsideration,6
trifling,8
quarles,1
station,10
susceptibility,2
absolved,4
practical,2
suspiciously,1
dashes,2
lender,1
murmurs,4
promotive,1
prompt,4
indispositions,1
remove,32
secure,55
smartness,5
empower,2
impediments,3
swiftly,5
molten,1
tardily,2
tolli,1
obstruction,3
divined,1
abominable,23
contemplated,3
quinsy,1
policy,19
exultations,4
necks,4
ached,2
precaution,7
ripen,3
les,1
reverend,17
voiture,2
handles,1
division,1
mariners,1
amount,5
luckily,3
prouder,2
paltry,8
sparrows,1
reigning,3
toads,3
released,7
ignoble,12
journeys,2
fetching,4
bottle,10
abest,1
betsey,2
plays,21
military,6
symbols,1
officer,18
ventured,18
subordinate,2
convictions,4
sift,3
circumstance,34
note,46
xlii,25
garrison,2
rakes,35
abettors,1
clotted,1
front,6
yard,24
blank,9
moralists,1
sattin,2
unthinking,4
sycophant,1
revel,3
numberless,6
singer,2
gathered,7
twofold,2
stimulus,4
hi,1
there,1603
possess,4
worshipper,1
potions,14
overwhelm,5
wind,23
undersigned,3
infernally,1
baffled,8
equip,1
colonel,290
peaceable,1
dowse,2
barrow,1
fate,95
fanning,7
administered,3
loser,1
minister,23
whiffler,1
ignorant,18
scribbling,8
sprightlier,3
remissness,2
unconditional,1
inconsistency,2
augmented,10
enow,8
gleam,3
nodding,4
agog,1
proportionably,2
reinforce,2
termed,2
borrow,14
expedients,13
defended,7
tourville,79
guide,17
assuredness,2
frank,9
shuffling,1
reprisal,4
repeat,125
means,257
deviation,5
skillful,3
corruption,8
juster,4
siege,4
citizens,2
anticipating,3
thane,1
puke,1
roughen,1
lessons,24
depreciate,5
dejected,13
witless,1
revealed,10
inferred,8
paean,1
forcibly,6
senseless,6
delaying,5
irreclaimable,2
prospered,1
crackles,1
censurers,3
crude,1
disadvantageous,2
accusing,9
proposes,33
vigilance,22
angelica,1
pronounced,23
restriction,5
fesseshious,1
cleante,1
clelia,1
acquiescent,3
legs,6
stroking,6
arrow,1
ruffled,4
wretched,44
quality,48
exceptions,12
understands,6
construc,1
changer,1
y,3
soundness,1
undisguisedly,1
buy,16
intermediate,3
conferred,6
singular,13
fled,10
afterthought,1
quire,1
copious,1
appearing,28
arduous,8
prodigiously,5
anticipation,6
enforced,12
whited,1
stitched,4
discomposures,1
airs,88
dissemble,1
finely,8
righteous,2
dressed,44
disturbance,8
forborn,1
commonly,7
kempis,3
befit,1
bitten,2
subjecting,3
weddings,1
pilate,1
garment,6
lodged,9
reprisals,2
mens,1
obliquity,1
society,9
drive,36
circumspect,3
metals,1
causelessly,8
inimitable,22
undesignedly,2
unsatisfactory,1
implacableness,22
harsher,3
tradesmen,5
equipages,9
nursery,2
reconcile,35
lonely,5
horsemen,4
george,5
resembled,1
rouse,2
waylay,2
triumph,111
slept,10
delivers,1
enables,3
salutation,1
lifelessness,1
galley,1
antipathies,5
travels,11
intimating,6
stream,10
sheathed,2
elevation,5
persuadableness,1
unworthiness,6
swells,3
conceded,1
sought,33
profane,3
contriveing,1
rags,1
prides,2
unfairly,1
distended,6
meadow,1
shirt,2
trimmed,2
inks,1
characterizing,1
alive,40
lace,10
insultingly,2
chapter,6
shaking,16
leer,3
niggardly,2
patting,2
courtier,2
determinations,1
hunger,4
unapprehensive,4
scraped,4
precipitation,7
painful,32
conditioning,3
madams,4
stoical,1
settlements,99
inveighs,9
foe,7
seated,10
tokens,12
bespattered,1
annihilating,2
congratulation,5
unguardedly,1
concedence,1
craves,2
acquired,8
elaborate,6
bricked,2
veer,1
echoes,2
ecstasy,3
significantly,5
exacted,4
referring,7
peering,2
downcast,9
counterbalance,2
occurs,6
decently,4
excel,17
al,2
redeemed,1
dover,9
tossed,4
charl,4
feed,2
bugbears,1
troopers,1
loan,1
whirl,1
ruining,2
gazed,11
scripture,11
evince,1
religious,10
different,149
distorted,3
arbiter,1
whiles,2
placid,5
fearing,7
astonish,3
orators,1
neighbours,16
lank,1
cascade,6
dropped,11
forethought,6
shed,11
luck,9
endeared,5
buckle,1
confused,5
flusterations,1
voices,11
imitating,3
unbeseeming,1
inadvertence,3
allayed,4
experimentals,1
comfortless,1
retained,2
crediting,1
beau,4
trow,4
dignified,5
pitifully,5
audit,2
exceeding,10
neighbourhood,28
kneeler,2
helps,8
endangered,10
patiently,14
pervicacy,1
superabundant,1
thundered,1
messengers,9
flew,20
duchess,2
settled,22
brow,8
staggered,7
determines,1
wrapped,4
repent,50
rang,2
ethics,1
cambrick,1
ridiculously,2
searcher,1
preceded,3
dozed,4
threaten,22
reasonably,9
napkin,1
variegated,2
accosted,7
io,2
beset,8
compounded,1
burning,9
wouldst,74
rubbed,4
wave,4
happening,1
dismally,2
spiders,1
superscribed,12
tender,119
payments,27
begins,24
audible,6
thump,8
vilified,1
flesh,12
nose,19
poking,4
odiously,1
seekers,1
computation,1
unowned,2
root,11
improbability,2
biting,2
recall,10
swiftest,3
ravished,7
tarry,10
striding,1
destin,1
distillation,1
dignify,3
felicitating,1
rakish,12
ratcliffe,1
drawings,4
ribband,2
muscular,4
blindfold,1
vth,1
aided,3
books,43
heaviness,2
mantuan,1
placability,1
fatigue,11
undergone,6
interestedness,1
prevalent,1
encored,1
conveyed,6
piecemeal,2
accidental,22
instantaneous,2
raiment,3
dishearten,1
atrocious,2
suggestion,2
firmly,9
splitting,1
eagerly,6
insensible,7
slipping,1
wiseacre,1
sensual,8
sneaking,8
poppet,1
intimate,42
taller,2
verses,9
disapprove,6
heigh,3
motioning,2
wigg,1
enraged,15
sweets,2
able,340
quietness,2
dares,5
quills,4
paraders,1
trusted,24
lattices,1
muscovites,1
savage,23
ungracefulness,1
pontificate,2
counsels,3
pint,1
amongst,7
propagating,4
guarantees,6
enterpriser,2
exerts,3
rents,6
garret,8
renovation,1
filbert,1
mutually,3
stewards,5
undutifulness,2
pursued,28
eternity,22
weathers,5
sturs,1
clapt,2
stepps,2
meanest,12
absorbed,3
intercepting,2
variance,5
soothing,12
wide,17
modestly,7
slipt,7
sack,2
acquital,1
extorted,13
embroil,6
stupifaction,1
shining,23
plunging,1
another,697
confiding,6
legitimate,5
compromise,10
farewell,16
retrospection,3
exaltedness,1
treachery,7
distrusting,1
hiding,5
rowed,2
oppression,6
quietly,11
regain,2
conveniencies,14
greek,4
relaxed,3
professedly,2
whichsoever,1
strenuously,2
turnes,1
arrogate,4
signally,2
abstinence,1
waves,2
trustee,8
crosses,3
inebriate,1
agonies,15
bolts,2
roots,4
resigned,6
bellmen,1
broke,45
depreciated,1
dust,11
censuring,5
tracts,2
kindest,13
felled,2
example,164
coach,95
access,94
wagon,2
visibles,1
separates,1
concealment,2
extravagance,3
protecting,5
starry,2
manageable,1
jesting,8
relax,2
surer,1
reconciling,7
overbalance,1
strangely,38
fleeting,2
pucker,1
disabled,3
mortality,5
jog,1
durably,1
grossly,5
cheated,9
moon,10
ability,5
confessedly,4
kitten,1
hasten,53
mediated,2
beheaded,1
finding,69
unquestionably,3
tidings,23
arrack,1
gardener,1
parchments,3
hinge,1
dutifulest,1
complies,1
secondly,3
literal,5
servile,2
stamped,2
outwitting,1
counterfeit,1
conquest,17
designer,1
blacker,2
derision,3
frantic,5
unpadded,1
advancer,1
thinking,79
raving,20
inwardest,1
overthrown,2
suspension,5
perquisites,1
symptoms,6
restless,5
babyhood,1
overslept,3
ravings,9
prevents,2
fogs,1
quarters,7
slightly,7
methought,20
stabbed,3
deepened,1
dissolved,2
rational,2
trampling,2
caitiff,5
coxcombs,2
lv,18
composing,2
awoke,9
coax,3
aforesaid,6
numb,1
dipt,3
inky,2
aguishly,1
shiver,2
effectual,15
matrimonialists,1
bath,3
deaf,2
renders,3
costly,1
judicature,1
xiv,28
barbarity,14
withstood,4
circumjacencies,1
intelligence,61
presiding,2
receives,24
convention,1
rest,245
festivity,3
cleverer,2
doit,1
learnedly,1
entreating,3
travelled,8
screen,10
drown,7
totter,2
commendation,3
post,47
willfulness,1
accommodation,8
trip,3
entering,40
alertness,1
endeavours,32
numerous,13
defer,5
formidably,1
bristol,1
curser,1
rigorous,4
concludes,22
ceases,3
quorum,1
co,10
brooms,1
rashness,51
unpardonable,10
proposing,15
projected,7
passe,2
signal,10
bumper,1
bower,3
cursorily,3
demonstrably,1
throw,107
sup,4
wretches,69
illness,57
engage,133
describes,10
impertinently,2
hilly,1
imagining,3
fluently,1
courtyard,2
plantations,3
riding,10
limes,1
dare,209
hateful,18
midst,24
inserted,7
ambles,1
capten,2
ruins,3
oak,3
juvat,1
mistletoe,1
cassock,1
starting,12
owls,2
boldness,10
ominous,2
admonition,1
debates,3
goblins,1
psalmist,2
rode,12
witticisms,1
withal,2
bickerings,4
placidness,2
afear,1
hurricane,5
abettor,1
dough,4
directions,34
brothers,21
whithersoever,6
farthing,3
dly,2
chequerwork,1
vast,19
dunghill,3
fraternity,3
thly,3
attempts,41
brooks,2
thorn,3
forebore,1
beholding,2
unanimous,3
beholden,13
refuser,2
failure,12
reprimandingly,1
distastes,1
ecstatic,5
identity,1
approves,14
conjunction,1
pummel,2
endear,3
flatters,4
per,10
annum,7
lancashire,4
quies,1
unaccountablenesses,1
dangerously,8
extension,1
bestow,9
sore,5
appointed,15
ardor,1
foundations,3
pitiful,10
doubter,1
spelling,1
drain,2
indited,1
seelie,1
inconveniencies,18
disconcerted,13
treble,1
waver,4
compulsorily,2
privilege,9
lix,13
mentally,1
ratifying,1
maturer,2
misogynist,1
unfitter,1
binding,4
addressers,1
fangs,2
verry,7
familiarized,3
pace,9
irreclaimableness,1
kills,1
god,381
bonds,4
forbids,7
impatiently,11
statutes,1
viper,2
indigested,1
redress,2
colde,2
renewedly,1
setting,63
disdained,1
espousing,1
interim,11
controvert,4
disturb,17
thin,3
incommoded,1
timely,7
evidenced,1
advisor,1
stifle,3
nonsensical,3
boasting,8
deceptions,1
spiritless,6
sturdily,1
noises,5
regale,1
raves,7
circumlocution,1
foolishly,5
accountable,7
norris,15
officers,7
denying,9
balm,3
txt,7
casualty,1
forgive,316
worst,131
zip,7
vagaries,2
waistcoated,1
meek,28
merchantibility,7
fairbanks,7
expressions,14
ak,7
expectedst,1
gregory,7
newby,7
terrified,29
worded,2
tricked,33
doubtfully,2
punish,34
sharpen,3
prohibits,1
declines,4
bitterness,9
spider,5
super,3
sexes,17
merrily,2
lookout,1
sport,25
exults,8
wigs,1
remembers,7
distaste,3
leaning,14
adhering,1
recriminations,7
busy,43
chickens,5
edges,2
euryalus,1
proteus,3
communicates,3
sera,1
montagues,3
ludicrous,12
intermixture,2
twitting,1
compilation,9
irreconcilable,6
uninterruptedly,2
coyness,2
considerateness,4
skimmed,1
selfish,31
minutiae,5
clytemnestra,1
ring,46
singleton,50
slapt,3
thankfully,6
delighteth,1
aggravates,1
matron,6
reprehensions,4
solidity,2
unsigned,1
betterton,12
fullest,3
li,17
rupture,2
visibly,23
trifler,3
bow,24
embellish,1
likes,11
lvi,15
comedy,6
miscellanies,4
quilted,3
presumptuously,4
lvii,14
lviii,14
saviour,2
better,617
inevitably,5
manacled,2
shovel,1
widgeons,1
curses,31
lxi,13
pigmies,1
remorse,79
superat,1
vapourish,16
lxii,14
wavers,2
witted,4
popt,7
neuter,1
debated,2
violate,1
scoff,4
passion,198
alterations,4
fugitive,22
bricks,5
abusing,3
sink,21
excluded,3
enumerate,3
sobbing,7
betrayed,28
folded,20
standish,2
authorities,3
wars,1
cheat,7
miscellany,1
reminded,14
forward,108
striving,2
stab,8
sweetheart,4
pathetically,6
promissed,1
soliloquies,1
rely,10
semel,2
souled,11
unhand,4
despondency,12
cuffs,1
handsomest,2
brake,1
referred,19
philosophy,6
revenger,1
soily,2
national,5
skulked,1
whimsies,2
heightens,3
stupid,52
loitering,2
sheath,2
feigned,4
witnessed,5
admits,9
tremblingly,2
bribery,3
shudders,1
earn,4
disparagingly,1
loudly,2
modern,23
retorted,2
gun,2
antients,2
interpositions,1
affrighted,8
supererogation,1
screaming,7
deadly,1
beckoning,2
jackeys,1
breathless,3
hadst,59
lamenting,7
jolting,1
xi,27
redness,3
faster,7
actest,2
countermand,3
ensued,3
parleying,1
virulently,1
stung,6
tulit,1
made,1263
unruly,6
sins,25
captious,4
betrayer,4
enthroned,1
disordered,22
aggravation,13
imparting,1
scrawled,1
circes,1
illusions,1
swifter,3
valiant,4
feeders,1
ensign,1
stones,7
peas,1
ringlets,4
journal,2
already,292
slily,2
scent,2
could,2192
recompense,6
disobediently,1
vixen,23
esquier,1
philanthropy,1
honnered,2
grating,6
intricket,1
gentry,4
sarvise,1
upp,1
involved,11
reached,13
inne,3
lane,16
causes,24
wil,1
stingie,1
collaterally,1
mayhap,5
deareste,1
trubble,1
treads,1
furrowed,4
plane,7
althoff,6
suppositions,1
principels,1
slap,4
inherritanses,1
dishonoured,8
sarving,1
hoping,28
te,8
vere,1
iff,4
bete,1
reseit,1
repairable,1
narrowed,2
encurrege,1
fairness,1
manhood,9
bursts,2
honnestly,1
fears,55
evident,45
handy,1
mought,3
penned,1
dishonour,31
hypocrites,3
throngs,1
espessially,1
worthlessness,1
wonce,2
moer,1
groom,2
exsackness,1
reste,1
children,109
sarvant,6
unknowing,1
racked,1
precautions,13
rubicon,2
sensed,1
tardy,5
transition,3
hurries,4
fal,2
diffidencies,1
godlike,2
breaches,9
oliver,6
ir,1
drove,9
rapturous,1
summer,27
overflowing,3
flatterer,3
calling,39
galloping,3
salvation,4
conveyor,1
is,8108
hood,8
accounts,53
complexion,13
foam,4
herfordshire,1
peevish,5
impose,9
generations,20
risk,10
proclaiming,1
tragedy,27
bled,6
sooner,122
audaciousness,1
tombs,1
indignantly,5
permitted,192
conditioned,3
abet,5
bait,4
sacredly,3
unrequired,1
paradise,3
punctilios,2
maidservant,2
cloke,5
appeased,2
teller,1
ween,1
soho,10
unapprehen,1
extremely,137
cook,6
trooper,3
march,61
confidently,6
truth,164
swearing,3
ermine,1
chastisement,1
firmat,1
fiend,5
hippolytus,1
rivetted,2
persuasive,2
urgent,9
follows,42
distinct,6
despairing,4
stocked,1
garbage,1
thriving,1
impeachable,1
responses,1
vie,2
temperance,3
bowler,1
shews,19
shakespeare,8
rattling,3
hungary,2
quo,2
lover,84
preconcerted,5
inconsiderateness,2
robs,4
feminine,2
eastern,7
brightness,2
undertaking,5
unprepared,8
sketch,10
recusem,1
sixtus,1
wax,13
detesting,1
wavy,1
powder,9
wantoning,3
peculiarly,2
nurse,40
york,1
illustrated,4
keeping,65
indicating,11
primrose,1
blunderbusses,1
paduasoy,1
arachne,1
violets,1
flowers,13
vicinage,3
enormous,7
braided,1
particu,1
wiping,11
prettiest,2
apoplectical,1
excurse,1
flatt,1
buckles,5
muffs,1
slain,5
inviter,1
proxy,7
deservest,5
intruders,1
hah,14
ailed,7
delinquents,1
sinned,7
suspectest,1
provokest,1
qua,1
volubility,5
decrees,2
troubling,6
fortress,2
tower,3
shouldst,29
oaths,19
trap,3
warfare,5
mistrusts,5
style,85
humiliations,1
disappointing,2
leapt,2
faithless,2
solcombe,1
satan,10
forsworn,2
scorched,3
star,5
discernment,2
weaknesses,4
mortal,57
vapouring,1
laudanum,4
sap,2
connection,8
confidants,2
accuracy,3
artists,1
imperial,12
extenuate,8
shynesses,1
twinklers,1
unsparingly,1
miry,2
bustling,4
querid,1
guardianship,1
chasm,1
fooled,4
fading,2
dressing,17
primed,5
marched,3
reservedness,1
lessening,1
dreaming,2
illaudable,1
courting,5
triumphant,13
tompkins,1
unworthiest,1
forsed,2
mounts,1
harlowed,1
hartley,4
argus,2
befriends,1
everlastingly,1
pervade,1
redeem,6
attacks,5
carbonade,1
conniving,1
unhoping,2
thebis,1
river,4
tracks,1
genius,29
dissuaded,3
kicking,1
disposes,4
clattered,1
womanhood,4
soberton,1
ticklish,1
agrees,5
glum,3
harrow,3
friendless,13
severest,6
triumphe,1
http,16
dissembler,3
toms,1
weakened,9
leaven,1
heels,10
joyfully,4
rustic,9
widening,3
superficialities,1
overclouded,2
extracted,6
orsons,1
paralytic,4
characterizes,2
commissioned,5
alighted,14
ruinedst,1
majesty,15
cannot,1182
repulsively,1
ovid,8
wintered,1
befalling,1
spartan,2
inviolably,1
upbraids,1
tub,3
uttering,7
haughtinesses,1
wishest,2
sensible,100
majestic,5
hymeneal,2
confirmers,1
gap,1
scenery,3
contemptibly,1
spacious,1
boast,53
saluted,3
afterwards,104
pleasurable,3
comparable,1
ultimatum,1
topt,2
brilliancy,1
ignobler,2
paragr,5
equinoctals,1
lifelessly,2
excursions,4
shrewdly,1
tiring,1
slightingly,1
biased,2
informing,1
frail,9
confoundedly,19
crop,4
spiritful,1
ripening,2
pushes,4
alacrity,3
yell,1
play,87
borrowing,1
lt,36
thinner,1
hangs,3
parliament,9
traveling,3
naming,15
affirmatives,1
fettering,1
awkward,18
importunate,6
sightly,1
events,16
safest,4
banish,19
greedily,2
extend,12
sooty,1
now,2124
forcible,4
sweeper,2
removes,2
mew,1
sit,134
gloriana,4
threads,2
placations,1
crush,1
vocatives,5
buz,3
lawful,5
recollectest,1
consigned,3
covers,3
dip,3
tail,2
edgingly,1
leg,14
conjures,4
spectacle,6
gawdies,1
stands,15
exulted,1
meekness,29
preys,1
vitals,2
abruption,2
persuasions,5
airy,2
war,8
belfords,1
barren,2
hypocritical,3
protect,49
safer,3
fathom,2
magnificent,1
adventurer,1
ruffian,1
deluding,3
augmentation,2
effecting,6
bees,1
serene,20
creaks,1
blusterer,1
convinced,109
mustering,1
remembrances,8
poisonous,3
escutcheon,1
dangling,3
swithin,1
stephen,3
selves,2
rushing,7
santa,4
jubilee,1
usedst,4
spontaneous,1
needest,4
failed,15
adorations,1
collected,14
eat,42
gaming,4
disregarded,2
gossiping,3
spotless,6
dominions,3
curat,1
seducing,7
wamblings,1
paraded,2
sound,45
parable,2
mans,1
wonderment,1
lark,3
unsparing,2
lure,4
victim,8
daws,1
immaculate,2
crows,1
contiguity,1
abased,1
remunerates,1
bible,16
slightest,4
afflictions,26
webs,2
mind,762
unnumbered,1
sententious,3
growl,1
waging,2
mastery,1
suspend,32
downstairs,1
trebly,3
betokened,1
thins,1
acquiescing,2
inkling,1
popped,1
fretten,2
irrevocable,5
devourers,1
talented,1
rigorously,2
worrying,1
farthest,20
askest,16
unobjectionably,1
underhand,1
rusticity,1
lovelaces,12
lick,3
nobility,2
ennobled,1
nicer,1
spangled,1
impeccability,1
hairs,1
corrupter,1
fugitives,1
cheerest,1
novice,19
interlardment,1
tempter,4
bolder,5
lurking,8
nunnery,1
affirmative,5
ff,1
improbably,2
howling,7
purlieus,4
obtruding,2
virgin,18
ancestry,3
compulsion,31
instigator,2
risque,22
rinaldo,2
devised,5
dispensed,17
mantua,4
craving,2
correspondencies,13
cup,9
trammels,1
snake,2
marauding,2
dove,8
reasons,182
establishment,3
feared,41
adamant,3
licet,2
newelty,1
rapture,12
pithier,1
moving,39
vernal,1
harbourer,1
circulation,3
miles,30
cabala,1
harmonized,1
frequenter,1
inured,4
tyrant,18
overruled,1
yearn,1
career,1
absolute,44
observances,2
willing,135
veil,6
bristles,1
critically,1
disburden,1
premeditation,15
smoked,1
bribing,1
pivot,2
uninterrupted,6
noverini,1
strain,23
egress,1
astonishment,14
apart,5
ensnared,3
silk,8
revoked,5
dispel,1
clearly,12
undiscovered,2
reproacher,1
chances,4
observe,134
whale,3
unpunished,2
engines,6
suffolk,1
preferments,1
total,7
schemer,1
yoked,2
recalls,1
fokes,1
seemingly,7
impregnable,1
invocation,1
disregard,1
sanctions,9
dea,1
diffident,8
aids,4
offspring,4
hound,1
delicious,1
comforteth,1
froth,4
vermilion,1
philosophers,3
recourses,1
remembrest,5
nest,3
mon,1
wisest,11
breathed,2
lady,1875
sadleir,16
staying,10
griping,1
husbandry,3
usefulness,5
forest,2
banker,9
link,2
recommending,7
invoked,3
level,13
